login,[orderSI=0,orderAI=0],None,None,0:18.3,0;,[]
media_test,[audio,apples,orderSI=1,orderAI=1],2,None,0:13.7,1;,[]
consent,[prot_demo_consent,orderSI=2,orderAI=2],None,None,0:8.5,2;,[]
valsurvey,[presurvey,orderSI=3,orderAI=3],None,None,0:31.0,3;,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
