login,[orderSI=0,orderAI=0],None,None,0:9.8,0;,[]
media_test,[audio,apples,orderSI=1,orderAI=1],1,None,0:6.5,1;,[]
consent,[prot_demo_consent,orderSI=2,orderAI=2],None,None,0:3.5,2;,[]
valsurvey,[presurvey,orderSI=3,orderAI=3],None,None,0:26.2,3;,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
text_page,[prot_instr1,bindSubmitKeyIDList=,[space],orderSI=4,orderAI=4],None,None,0:5.1,4;,[]
text_page,[prot_instr2,bindSubmitKeyIDList=,[space],orderSI=5,orderAI=5],None,None,0:7.9,5;,[]
text_page,[prot_instr3,bindSubmitKeyIDList=,[space],orderSI=6,orderAI=6],None,None,0:3.7,6;,[]
text_page,[prot_announcement_catch_trial,bindSubmitKeyIDList=,[space],orderSI=7,orderAI=7],None,None,0:1.1,7;,[]
media_choice,[prot_catch_trial,audio,0.5,1,1,[[trial1]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=8,orderAI=8],1,None,0:5.4,8;,0,1
media_choice,[prot_catch_trial,audio,0.5,1,1,[[trial2]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=9,orderAI=9],1,None,0:5.1,9;,1,0
media_choice,[prot_catch_trial,audio,0.5,1,1,[[trial3]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=10,orderAI=10],1,None,0:4.4,10;,0,1
media_choice,[prot_catch_trial,audio,0.5,1,1,[[trial4]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=11,orderAI=11],1,None,0:4.2,11;,1,0
media_choice,[prot_catch_trial,audio,0.5,1,1,[[trial5]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=12,orderAI=12],1,None,0:5.9,12;,0,1
media_choice,[prot_catch_trial,audio,0.5,1,1,[[trial6]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=13,orderAI=13],1,None,0:15.6,13;,0,1
text_page,[announcement_one_play_two_responses,bindSubmitKeyIDList=,[space],orderSI=14,orderAI=14],None,None,0:1.7,14;,[]
text_page,[announcement_one_play_two_responses2,bindSubmitKeyIDList=,[space],orderSI=15,orderAI=15],None,None,0:1.9,15;,[]
media_choice,[prot_catch_trial,audio,0.5,1,1,[[triplet9]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=30,orderAI=16],1,None,0:4.4,16;,1,0
media_choice,[prot_catch_trial,audio,0.5,1,1,[[triplet87]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=48,orderAI=17],1,None,0:4.0,17;,0,1
media_choice,[prot_catch_trial,audio,0.5,1,1,[[triplet34]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=34,orderAI=18],1,None,0:6.6,18;,0,1
media_choice,[prot_catch_trial,audio,0.5,1,1,[[triplet18]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=18,orderAI=19],1,None,0:4.9,19;,0,1
media_choice,[prot_catch_trial,audio,0.5,1,1,[[triplet8]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=35,orderAI=20],1,None,0:4.6,20;,0,1
media_choice,[prot_catch_trial,audio,0.5,1,1,[[triplet22]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=26,orderAI=21],1,None,0:4.6,21;,1,0
media_choice,[prot_catch_trial,audio,0.5,1,1,[[triplet46]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=42,orderAI=22],1,None,0:3.7,22;,0,1
media_choice,[prot_catch_trial,audio,0.5,1,1,[[triplet30]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=16,orderAI=23],1,None,0:3.9,23;,0,1
media_choice,[prot_catch_trial,audio,0.5,1,1,[[triplet33]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=23,orderAI=24],1,None,0:4.6,24;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[attention_check_english_J_norm]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=54,orderAI=25],1,None,0:5.2,25;,0,1
media_choice,[prot_catch_trial,audio,0.5,1,1,[[triplet44]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=50,orderAI=26],1,None,0:3.9,26;,1,0
