CORR_ANS,context,file_OTH,file_TGT,file_X,speaker_OTH,speaker_TGT,speaker_X,tripletid,vowel_OTH,vowel_TGT,vowel_X,vowel_eng,vowel_fr,word_OTH,word_TGT,word_X,en_2_kmean_oth_x,en_2_kmean_tgt_x,fr_2_kmean_oth_x,fr_2_kmean_tgt_x,en_500_kmean_oth_x,en_500_kmean_tgt_x,fr_10_kmean_oth_x,fr_10_kmean_tgt_x,fr_1565_kmean_oth_x,fr_1565_kmean_tgt_x,fr_61_kmean_oth_x,fr_61_kmean_tgt_x,en_10_kmean_oth_x,en_10_kmean_tgt_x,fr_500_kmean_oth_x,fr_500_kmean_tgt_x,fr_6000_kmean_oth_x,fr_6000_kmean_tgt_x,en_611_kmean_oth_x,en_611_kmean_tgt_x,en_6000_kmean_oth_x,en_6000_kmean_tgt_x,en_42_kmean_oth_x,en_42_kmean_tgt_x,fr_100_kmean_oth_x,fr_100_kmean_tgt_x,fr_5_kmean_oth_x,fr_5_kmean_tgt_x,en_100_kmean_oth_x,en_100_kmean_tgt_x,en_5_kmean_oth_x,en_5_kmean_tgt_x,en_1000_kmean_oth_x,en_1000_kmean_tgt_x,fr_1000_kmean_oth_x,fr_1000_kmean_tgt_x
B,Z_B,veronique_eng_204,maureen_fr_4,remi_fr_4,veronique,maureen,remi,triplet26,IH,U,U,IH,U,ZIHB,ZUB,ZUB,2.0758895394255124,3.042635273964841,1.9771105374372335,1.226509270453594,17.85582748386958,20.73624727296926,11.647721136465218,14.102987183994033,19.81234403737075,17.550630866835235,19.597210998659907,19.196552768757755,9.97095355223857,9.108994241718237,22.247038209146506,18.57856015603674,21.193796824199545,21.63875366203456,20.738425282071557,22.675870790171704,21.306359912903353,23.008644174038107,20.626992674884704,16.27623202894463,22.308552381558616,18.23608249558075,9.236699948846068,8.269881838700229,18.92940127883655,20.72981083624821,7.667470337841935,9.953171812662777,21.405803532664567,20.539372022177986,21.283014924992465,23.328176665492126
B,V_G,veronique_fr_47,maureen_eng_76,ewan_eng_77,veronique,maureen,ewan,triplet27,E,AH,AH,AH,E,VEG,VAHG,VAHG,1.2680300501545587,3.3401855241064657,0.564867785065167,3.3066588439480307,21.509758854606247,22.724330745260147,15.53175191902489,12.066006169690505,19.76794433196699,27.95289588205842,17.78642887205951,16.749762920989223,6.2768375919395005,6.669839521343438,21.811629583540153,20.897137362371502,21.575532116631912,23.11682949911197,23.53080586584552,19.55918847396173,21.16936857051807,19.95364269728588,17.406426429495,24.851388751299083,19.219093092464814,21.55856680477311,9.036470931237305,5.45805388173662,21.2939211432292,19.922820459023953,10.410847688937345,7.621401116559283,21.218972797567226,19.212016050014714,22.241094969115284,15.97691185791604
A,Z_F,veronique_eng_219,maureen_fr_157,remi_fr_148,veronique,maureen,remi,triplet28,IH,O,O,IH,O,ZIHF,ZOF,ZOF,0.8711105822608308,0.8644252143023294,1.0484269746162518,1.0341058419462748,24.560216171661835,22.738516318640052,9.160860600785087,12.976212779759695,17.794601106566436,19.417636224179752,18.05292569248434,19.084866702309764,8.966762371559408,7.569128025234055,19.54295077836199,25.25283858076384,23.335317795836545,25.589282983255668,19.65110933806676,17.296750865932708,21.78059968885532,21.43093284913886,19.311351764919745,14.997951002838727,18.533385653961663,21.835747579676934,8.810929278038008,8.763734721008582,17.136724342234704,14.07864134582248,8.823168197097464,10.958398632258021,23.33785110985621,22.143791212651582,18.657965835777794,23.143439960608223
A,F_P,veronique_fr_181,maureen_eng_71,ewan_eng_72,veronique,maureen,ewan,triplet29,OE,AH,AH,AH,OE,FOEP,FAHP,FAHP,0.396720137982686,1.5818292625140677,0.44721311670617386,0.8264782099616371,22.999967715015483,19.841609592952818,11.696069811963248,13.87929371587962,20.603331199452683,17.842334864177793,19.511790991431816,20.07570794481915,8.232556774775018,10.700069646734951,17.559668124175225,24.36664282677316,23.25611090384691,28.301217215329313,19.832529365806874,19.357561425569354,21.445157345841164,23.37632634143304,18.791776793071847,19.61063545330283,24.897090679748864,25.59674106512644,5.1350617050527045,7.796516513815876,19.042268165307018,17.617823997823436,7.126583469518164,9.548855996343763,20.501685362971468,21.248889581026994,23.175995491214483,24.347171451222092
B,Z_D,veronique_eng_65,maureen_fr_184,marc_fr_175,veronique,maureen,marc,triplet30,AH,OE,OE,AH,OE,ZAHD,ZOED,ZOED,0.753219775644634,2.1491285151705677,0.5418410082630946,0.7236739870891995,23.031198816248562,23.56672323829964,16.71894327209759,11.44021422892008,18.77933754483435,18.65186050111254,16.878399105714585,16.733215663316933,6.819901397719912,7.862700782943666,20.764517014385348,20.514889665704864,23.23053245332049,21.842219015983485,21.606305043200308,19.081370854138104,21.012911354340005,25.39509336540567,18.040879978612292,15.381389977851216,19.889030262903685,21.58639346512022,4.431847764578484,7.657781306329441,20.467798790716245,22.221036804739384,4.817433366220706,9.22136531645141,21.56680958304596,21.118702791102717,18.079443137899982,18.559375169687407
B,Z_V,veronique_fr_134,maureen_eng_100,jeremy_eng_98,veronique,maureen,jeremy,triplet31,OE,AH,AH,AH,OE,ZOEV,ZAHV,ZAHV,4.723897571714304,5.265362480830743,1.3636085425753703,1.1014404850737685,31.074265645257416,25.11993957250645,14.043588814533454,12.80477160869416,24.60381768709871,18.89710746733223,21.491690423719383,17.346678649602975,10.06643286793274,7.330683290024046,21.057058168927284,23.31357203019405,23.935206938759304,26.67037790028836,26.760126945649677,20.03493709562499,24.013642649259403,24.96604814204086,21.828880833568164,21.891182120265576,20.932759474558996,24.580385507971368,7.257322889393731,7.328029940378599,27.20610495856119,28.477903384767583,10.481303574286528,8.587347769575223,20.85282636098831,25.374375653736006,23.703259103060063,16.63111814078748
A,Z_SH,veronique_eng_48,maureen_fr_105,marc_fr_96,veronique,maureen,marc,triplet32,AE,I,I,AE,I,ZAESH,ZISH,ZISH,1.116388561420562,0.9540439604629326,0.9996361999869227,1.3938268862214134,20.490663551940035,18.959504336796584,16.748696600315032,10.659462529731352,21.53448530813466,17.836900791212216,15.334773298663682,15.253025541046572,8.10849600973429,8.952637955924656,17.619919382987298,23.66887490102442,21.620178308401105,15.616453938852226,21.728452534441743,20.245172946190035,21.026721694055357,24.259939338471064,15.12068398335119,16.46875717898694,20.997722605753488,18.723544409853222,6.871898061737425,9.715108019572686,23.47665519058464,23.603416318730808,5.647475620685294,4.753344391398626,18.012272503842084,16.852653408499997,18.046234028968975,18.498276608519173
A,V_G,maureen_fr_197,veronique_eng_215,ewan_eng_232,maureen,veronique,ewan,triplet33,OE,IH,IH,IH,OE,VOEG,VIHG,VIHG,1.12197280188414,1.095984608739162,1.9040321270863305,1.9460438912014544,17.969515387950832,21.6445016267783,10.12680679113699,13.454405765951591,19.856790921809868,22.867083222352047,16.54640043033848,17.415631221303986,11.022858223981796,6.7434368873491515,15.981756382132163,19.267578926011378,22.71048398483645,24.296543180810772,23.633636719263603,21.124227717036653,19.895974997929983,23.45372873955547,19.11558660415331,22.721379154142934,21.500968508308755,16.25214845468555,8.236271300813627,9.714542788023037,17.609734082981706,17.681920428581165,9.175558347096828,10.668887368508981,24.375325220902305,21.70994531130253,20.23501988386457,25.24735741530853
B,Z_V,veronique_eng_95,maureen_fr_58,remi_fr_54,veronique,maureen,remi,triplet34,AH,E,E,AH,E,ZAHV,ZEV,ZEV,0.6394124075039296,0.8579817535565216,0.9177341995872166,1.2665709078219336,19.898136894482203,21.923006840957775,12.818603582434667,11.885243388033745,18.908643779352417,19.880707171892805,22.166015652306726,16.05100595785438,9.41822410913555,9.555435338424912,21.406123513299704,17.896767382600203,20.846473786469836,20.89141776813764,26.561608990177167,20.628264736350268,18.947923059561187,24.430648759428575,16.572943306133254,17.388107968323887,19.326276018103233,17.73129707972634,5.628605335913449,5.332146693670579,16.400233845011574,14.925385321819682,8.79439024261307,7.354817122699143,23.223169612986563,22.755218882326435,23.476828273175666,21.387298511111638
B,F_P,veronique_fr_8,maureen_eng_219,jeremy_eng_219,veronique,maureen,jeremy,triplet35,U,IH,IH,IH,U,FUP,FIHP,FIHP,1.3757188612931723,1.3628201407763503,1.1537737941870325,1.7166990963992488,21.129843478907766,21.64092622457007,15.166665854622272,15.268151948093474,27.29701062469434,24.24795015250792,18.221875957522684,20.501488542991538,11.943196715922825,12.269949860915814,17.801382769662013,21.032237371636104,20.64502370323236,25.71566743647147,24.68604201604416,19.870035029490765,23.670091540562254,21.256854154559353,26.109029305545516,17.59643543875498,21.373742332425753,22.901506416014584,9.202057907977506,4.565420692271974,20.805224793535437,20.35445634076411,9.765087539988418,8.840852159462436,23.178489322111666,23.811832991940623,22.465851886260232,16.137288000806322
A,Z_S,maureen_eng_229,veronique_fr_131,marc_fr_126,maureen,veronique,marc,triplet36,IH,OE,OE,IH,OE,ZIHS,ZOES,ZOES,1.5819926891129727,0.48304408188622633,1.3506848763196073,0.31148819701211783,20.502640293162006,19.853852819183498,14.112540565231708,12.24893088367958,23.615069006206404,20.09093640682555,17.790288244256082,20.108312081896123,9.473773861960899,6.388734228344989,18.806245057872754,19.711797191632957,20.236421458950414,22.46665021023055,17.589302296895372,22.38206658983441,19.462206343885658,21.840724870336313,19.4842890451648,18.523050489062204,18.017184030399854,18.53044157024273,7.137183821997408,7.514270633114468,16.590310326449014,20.187212492070785,9.992334461431433,8.134947530129653,19.686142843823248,18.362116907460557,24.25708806454476,19.16468005028429
A,V_K,veronique_fr_76,maureen_eng_15,ewan_eng_15,veronique,maureen,ewan,triplet37,I,UH,UH,UH,I,VIK,VUHK,VUHK,2.1222421557719864,0.0805927805202025,1.783299235036767,3.6711807561155103,23.05862631877799,20.977169303665185,11.078882006557093,10.488575284283584,23.167016911956637,22.906716973466654,16.94407547309955,16.985664747145222,12.572352521024023,11.888345236650673,23.113220065950127,22.092939436570997,18.77108246817814,22.155749737542365,22.497192752713257,19.38082303225027,18.79602276018474,23.973678258392546,21.858597874211153,21.01530331534895,17.387813162562026,28.356028685493612,7.465141498412785,7.353749314219964,17.56255412868933,23.202749236557302,8.149111772896687,10.404266050480718,20.702401683555458,21.870233315083933,21.023355681040314,26.642436123593015
B,Z_G,maureen_eng_66,veronique_fr_67,marc_fr_64,maureen,veronique,marc,triplet38,AH,I,I,AH,I,ZAHG,ZIG,ZIG,0.996578085695851,2.443514795914436,1.8755766784613643,4.229743366660427,23.601963458030536,23.034899338732327,14.014710726919843,12.554251878667044,19.51392617730549,22.70951562407456,17.689542277284374,21.696335005217247,11.219145317349302,13.363380202317282,23.202015886988438,18.159226982769077,24.296946735770405,20.517125282061556,24.43777534789294,22.506190454798794,27.6720599181434,22.93746754556406,17.96529341443706,16.786620612290054,20.71042330976056,19.683671068521907,8.321455105515883,7.38761579744186,14.970768614655936,22.37968808131511,8.761602073851627,9.218917677078224,17.07180031042556,23.74950492478555,16.83788901928978,16.5521750717943
B,V_P,veronique_fr_14,maureen_eng_14,ewan_eng_14,veronique,maureen,ewan,triplet39,U,UH,UH,UH,U,VUP,VUHP,VUHP,0.7263288401944564,0.6516614549214566,3.4561983087497454,1.173691264155292,24.516398226695358,24.069615061167614,17.161439811386547,13.71325889394469,18.47412307664115,18.30169067083594,17.008013947624065,18.665934660688606,8.54266200242366,8.864851694145278,15.463436201995188,22.136948360698423,21.580141427825172,20.775884791071338,20.399234442155908,25.06505403213365,25.49895165320021,24.63257160597061,16.27541607508889,16.064312364929194,14.236965702932435,20.42337184341758,11.94972872408203,7.710894979902563,24.249146141443966,20.431222098116628,12.397911410826913,8.808603637343877,23.002488813748887,27.409655201117936,21.159923617537324,15.526692203778847
A,Z_V,maureen_eng_52,veronique_fr_151,remi_fr_150,maureen,veronique,remi,triplet40,AE,O,O,AE,O,ZAEV,ZOV,ZOV,0.740719030294562,2.9981302980832423,0.8703769931202417,0.960960533491383,21.304813642954745,22.388690274479018,12.72257370461625,11.652919876811278,21.285321578594075,22.35183411238129,17.061826102272644,21.46015840913313,10.019695679777504,10.277791216467207,25.37183084592814,21.641913848548736,24.26204663812793,18.240846506971664,18.83282703472449,21.64579530837105,20.355295528993512,23.62465163817629,18.839308563209396,16.387488957763267,17.44529680737778,18.108589147990813,6.44181067453235,5.992958191331224,19.547493049457838,17.95619567845583,9.044970833840189,10.13569144112493,17.99569062166212,22.962369913939295,21.553323934565917,18.742157148864063
A,V_Z,veronique_fr_145,maureen_eng_54,ewan_eng_61,veronique,maureen,ewan,triplet41,OE,AE,AE,AE,OE,VOEZ,VAEZ,VAEZ,1.107200492774354,1.7456187842889073,1.6976582464994585,1.7977909371279561,22.186285673459206,25.83519889283796,12.301402198071058,14.241443609353501,19.091001993756695,19.914809203274164,18.42903513106611,17.915170287201455,7.197775172212421,6.816644660681588,17.089097437249574,19.02778178997982,24.28633432091222,23.779036251232636,24.96080793014798,18.693308830817443,20.50935984112998,23.70199778596837,18.124451224693246,24.153906383975563,18.66357857020456,19.63106835368579,9.168110365458901,9.153090225039302,19.16743653011794,24.632106670518233,6.681859916270166,7.407954117703323,21.443179880122525,24.851594526475914,19.39365159415946,21.819172844407145
B,V_SH,maureen_eng_236,veronique_fr_64,remi_fr_65,maureen,veronique,remi,triplet42,IH,E,E,IH,E,VIHSH,VESH,VESH,1.5876419920856932,1.4406443695647877,0.857084788938153,0.6864487510858477,23.302966881416413,23.369401748324346,12.570397017667926,10.742805379178092,17.647065497768935,15.35207264886758,15.956534316954261,16.4991912115012,10.477277607009263,8.832401307238179,22.813127992138945,20.517183062862998,15.64616310692352,17.917717730486814,20.717133066616405,18.852266190089342,25.20149741526971,22.998910312220676,24.95645159969284,20.398363655050908,17.729051145249453,18.690289828488293,11.523026741144522,7.022154439624403,14.889639880264104,13.453211586494824,5.182529414828947,7.373790523504568,18.608459673150826,21.60647705994399,21.592768799924997,21.15142463026487
B,V_G,maureen_fr_81,veronique_eng_215,jeremy_eng_226,maureen,veronique,jeremy,triplet43,I,IH,IH,IH,I,VIG,VIHG,VIHG,2.459068182963807,0.4459955364349836,4.31126838148309,2.5370614077189324,22.153902622777373,21.327094932692752,13.370902388499612,11.237892842403268,21.201941574218978,23.921100872229218,21.49245312081435,16.87067158038881,9.900762040608482,8.279497122652206,20.060472271108125,22.523170689767483,20.831503008853325,19.77713286534779,21.70448602587195,19.908873397537608,23.15488081052878,21.631652473765122,17.973015836330966,19.241498382313413,17.463305005370774,19.98281334601128,9.40387081124771,7.4209489630275245,19.728885262710104,18.52322075664248,10.211910087966029,9.16685290829467,19.99732512862526,19.980694391362718,23.46164108451091,23.535690844463556
A,Z_F,veronique_eng_219,maureen_fr_104,remi_fr_99,veronique,maureen,remi,triplet44,IH,I,I,IH,I,ZIHF,ZIF,ZIF,0.7354589212964945,0.4994952297587292,2.0207833876033052,0.34458658379004486,20.837162012232902,22.822660740533195,11.93646015703018,10.746060460450273,18.023250681275783,18.66320647297917,16.2274643520409,17.87669299241689,10.771433881949578,8.021339985456526,17.629491002991266,17.54200423569846,20.89865767296077,17.79917521041765,18.594464443650896,19.806150595866473,23.34619195821429,22.750676108161077,19.134283589732657,19.98917150662495,20.36205238189568,19.636897525352907,8.824771937560088,6.8593787734352984,14.681662941872412,19.02357238621626,6.338638848402467,7.1235835254986615,18.79358024956632,19.03464750245322,19.93875510448289,20.173351221224262
A,V_G,maureen_fr_16,veronique_eng_16,jeremy_eng_16,maureen,veronique,jeremy,triplet45,U,UH,UH,UH,U,VUG,VUHG,VUHG,0.12090960655257724,0.8671190593281547,2.740374944392106,1.5784406108719073,24.478598200722697,21.16070432010361,9.179038650129838,13.769117221187726,20.963398611072463,20.99406748975608,19.9291393442131,17.22394811692379,11.138376267041627,12.015024161059419,15.849759483715438,21.05985794404192,21.444056576043884,24.20794761112342,23.644931933404635,21.44461452784884,22.23348579056548,20.797037555971226,15.13915187110834,15.974373142036129,21.600287012212483,23.339658815038014,8.717485016827924,12.15540921078406,17.615925010302185,26.049742261084983,8.599214190659342,6.913832106128552,23.094906266925662,23.12478576167376,19.467529480230706,19.369977286322275
B,Z_F,maureen_eng_50,veronique_fr_113,marc_fr_108,maureen,veronique,marc,triplet46,AE,Y,Y,AE,Y,ZAEF,ZYF,ZYF,0.6251227842321655,0.8294738362557003,1.283120595615468,0.04672734853843386,20.92820926961197,22.991574980495454,11.027898364617029,12.788020039207797,23.101348532671185,21.726739727618696,23.165437978576303,19.400662539491897,8.54655384798102,6.071418014589266,21.638588651379813,19.778225143577284,24.579638724773066,21.792991762500566,22.117736450008703,22.518339071119037,22.05625391020478,20.819292108388584,21.90438166736184,21.35487975654678,15.167010228678933,20.63240451630641,5.777982412952836,8.414892739183959,19.693845673037583,22.854065175861493,6.716543390280351,9.391955539814537,28.055968514508685,27.050779558256018,22.935805177495713,25.16701002644406
B,S_G,maureen_fr_222,veronique_eng_67,jeremy_eng_70,maureen,veronique,jeremy,triplet47,A,AH,AH,AH,A,SAG,SAHG,SAHG,0.22860651905904242,0.7221269455807527,1.7692928437920892,0.4917034829085636,25.612287891621648,21.14108755363222,14.136610707243744,13.498838202429521,18.752510518111528,19.462009006710627,23.907920227390818,22.92841764602429,8.965542763532124,9.33695428307185,19.28067238852797,20.04949548720163,17.485280990196596,21.938576897346987,23.17412004138493,25.432030097280663,21.442494933035007,23.99222166377037,19.67289023882657,18.9395144219771,20.029902932087392,19.164249931800253,9.476817971076347,8.463122366864068,24.284982865353847,20.070779878805123,6.047644268785095,7.068104863084777,25.780719881351782,19.509578271031547,21.10799698226616,20.6892109828819
A,Z_F,veronique_eng_104,maureen_fr_169,remi_fr_161,veronique,maureen,remi,triplet48,AH,A,A,AH,A,ZAHF,ZAF,ZAF,2.911252239776192,0.922865322330903,3.1766484404495277,2.2345613678817347,21.16512215755823,27.34448063291047,11.633947174311494,9.996588909307913,22.42716115565122,21.251803251958183,19.871849057685548,14.371418603526456,9.668877468925633,7.364821492444394,16.832353569512566,26.0127028119269,23.21212805824784,20.02585037959404,17.385987591411364,20.641545338094584,21.8593335808413,22.23470934179714,17.47911216415832,15.226202442214012,23.167983346518376,19.69945062616639,8.11377566703904,7.613002116793488,20.11515744949402,22.439454128925433,9.607511553497213,8.31940395107902,24.610586389072736,22.45011127158426,19.492478714247312,21.63144662351099
A,Z_S,maureen_fr_153,veronique_eng_93,ewan_eng_98,maureen,veronique,ewan,triplet49,O,AH,AH,AH,O,ZOS,ZAHS,ZAHS,1.3477518892642435,0.2511592355363784,2.623134494069581,1.6579563554276666,17.835044971807953,19.534043033665228,10.840430582696918,12.462627447061646,18.40006222869075,17.068095427575432,16.743526580833922,18.861329615815407,10.360171315487817,9.253323876047846,16.191535990751383,17.25143811609268,20.828838271026022,19.149688970650878,19.367376093032007,20.405078108250326,17.72639708877808,21.440997458442272,15.77031483761529,19.302661605462344,18.310467803139673,16.490092199240618,7.118010732905576,7.2105089240801785,20.42446332837822,19.94655547233109,8.04624055803384,8.718182256379313,23.65150500017693,13.910997743511716,22.301490530878663,25.967344293802242
B,Z_S,veronique_eng_93,maureen_fr_168,marc_fr_158,veronique,maureen,marc,triplet50,AH,A,A,AH,A,ZAHS,ZAS,ZAS,0.46810667245215687,0.706295853553296,0.38583035806214605,0.6236658754921679,19.08176526284089,24.49209309957021,11.249609979428083,8.903504116562953,23.57623576190991,21.145660669143297,18.169458147364693,18.474736680139593,9.09914011309603,8.445931904344798,21.60664702955605,19.731783265922534,22.368474944965165,23.885929697724322,20.678238454103987,15.546864890383436,19.52733291340619,21.966087811895836,18.9515636785001,17.74777173488108,21.93882272137039,19.593542156585546,8.615042237073814,7.399236170977884,21.93708681247567,16.30404290689432,8.02282529698147,7.906452832024286,19.5997259274859,20.35917121730635,23.442699836058345,18.525986082787533
B,Z_F,veronique_fr_21,maureen_eng_50,ewan_eng_51,veronique,maureen,ewan,triplet51,U,AE,AE,AE,U,ZUF,ZAEF,ZAEF,3.5862997336606304,0.5378862659628181,0.9320822668302803,0.7533041280028648,20.42389212609779,27.012879701146048,12.397133543518134,12.09256584308387,15.79811222720914,18.211590087625787,19.334634116268038,15.403220204265734,11.280648249410161,14.201659881966837,23.448316195987598,20.153380531702382,21.989949932357842,17.90261097722982,18.3108475902396,24.494581431987132,26.50920115799297,24.10429026407942,17.253779696629827,15.544424940399308,17.97686018084197,17.344290898638775,8.48373356606795,6.150923285940218,21.31474974991961,20.046683019137056,6.62523283712775,4.3056483611278,22.866752868881424,16.5853268894974,17.167553993313366,22.309431488840083
A,SH_S,maureen_eng_117,veronique_fr_31,remi_fr_30,maureen,veronique,remi,triplet52,AH,U,U,AH,U,SHAHS,SHUS,SHUS,1.5128748915326287,0.8123413416978721,0.5318507047816999,0.706517625068964,19.723481716846408,25.866126984743524,10.666194004383524,12.549447715267961,21.916189169616242,24.129536337913613,17.39611419690702,20.383975405624124,9.486193916280449,12.190366565798014,20.620464792246818,17.840619028541298,21.795592211773947,20.384416152638114,24.408604820128605,18.888451825037954,25.49459623004118,24.612310691506938,14.80357744665535,17.546750175592294,19.091295860048056,16.937898383469143,7.890874077771163,11.867933163959405,16.81041962731137,18.231725924824175,9.291450406540227,9.352820210323028,23.75099789765788,22.003437443870762,19.660555296427383,18.95709484257413
A,Z_G,maureen_fr_183,veronique_eng_3,ewan_eng_3,maureen,veronique,ewan,triplet53,OE,UH,UH,UH,OE,ZOEG,ZUHG,ZUHG,0.7731854623482972,1.4492830397639263,0.006744144999523192,2.5091189840405184,21.65217464212773,22.550122015627895,12.682839097670838,12.162373180812066,21.494066645012634,20.07194113607475,19.561444802427523,18.282628515782296,6.417305100998413,6.100175471551167,25.4749398334516,18.9440602978868,21.529653014192846,20.12083308298912,19.06397355288283,17.359893070019716,23.30666950250992,25.656477760631493,18.56412832026797,15.363361312670527,20.98100928886603,22.4463970936457,6.333200275760112,8.352737322586359,22.476322529461672,19.87794749608276,7.6893282796900415,6.865066382386175,18.666638349311064,26.888003645012184,22.3862035051601,26.199369938782105
B,Z_V,veronique_eng_49,maureen_fr_106,marc_fr_97,veronique,maureen,marc,triplet54,AE,I,I,AE,I,ZAEV,ZIV,ZIV,3.498229917404835,3.47687063519875,2.697429554338504,0.8040046021456168,20.78523654199535,18.30992970393722,8.4094085073144,11.868089696583755,23.103286587713146,24.101504487308056,21.758561133453373,21.505453046660428,10.751181750067657,11.897201647046906,17.188008842596954,20.218124170862573,20.66371988571049,19.981780534746136,24.346461010745035,19.9345673533471,20.457709969933237,23.015131903024773,9.295941940131312,15.232301605810992,14.759001443762658,15.593110551153696,2.2262193239223698,10.562901239963757,18.870383926583667,18.399098903145866,8.12725613991345,12.21650700512998,15.900483809895961,16.195871139147364,16.342932832622967,19.82341289938228
B,V_K,maureen_fr_15,veronique_eng_72,jeremy_eng_74,maureen,veronique,jeremy,triplet55,U,AH,AH,AH,U,VUK,VAHK,VAHK,1.1644113873725757,1.567440111138433,0.8942383780378974,2.1952659934832646,23.454034917251768,23.49857769473986,12.215501050063738,10.237215362188987,21.41439064734836,21.686986928773457,21.760081652306255,19.301122287502267,12.204099904775925,10.5443727960845,19.573738650939774,19.910815464389998,22.331552002748463,21.371288333944822,21.748632579839438,20.581920997109886,24.920564278715663,21.406606614326286,17.710448753749617,18.708484152933934,19.559961710749057,20.352762263429405,10.481185443279829,9.13300088517395,21.989167813487892,18.528071272613715,6.066094966170237,7.507101752423352,21.97155272951489,23.055950482190777,23.186408982833715,23.14275168925339
A,F_P,veronique_eng_8,maureen_fr_205,marc_fr_199,veronique,maureen,marc,triplet56,UH,O,O,UH,O,FUHP,FOP,FOP,1.252174015742532,0.6896610442515694,0.27645386085097806,0.5957110567797029,24.0140313293157,20.894832412221938,10.97462165635664,10.528396370233594,22.093703235556067,19.079337893768326,19.00992652601551,21.25565560703988,8.464746577541728,13.136055312437273,16.946591774273593,20.45718991518835,20.31668898963317,26.789008666899143,18.527035913013275,20.743189469850357,19.197290228887724,22.76836684477851,23.470873305825545,18.139345231807425,20.578019803397012,22.967322142552167,9.03067060952856,6.283620013536578,19.23571573888533,18.5549945202968,7.188593015257699,6.788915446629335,21.775795172511476,16.438293115562473,18.921812505075582,21.39780072117221
A,Z_D,veronique_fr_83,maureen_eng_68,ewan_eng_69,veronique,maureen,ewan,triplet57,Y,AH,AH,AH,Y,ZYD,ZAHD,ZAHD,0.6011729953281932,1.3087369641008078,0.6717360119941057,0.38603911508844546,21.803254438595985,20.279301894477214,10.44344741296949,8.411055898825175,21.863232656193468,19.526395162335202,16.170937916004476,16.398882119503426,9.747501231727531,7.522107742459281,19.142708230217647,17.669112213749134,20.284695370595227,22.74649514285773,20.811807714043773,22.33044083030417,16.1549817192822,22.750836550371048,18.31283239704446,17.475614911799056,22.761939752426837,17.790350775983374,10.850799744137307,4.8221154112476565,20.322179008063095,22.57953494935403,7.871628356249911,9.143144680744273,21.210166052960197,25.256536317866814,21.364769700472383,18.784596562810666
B,V_G,maureen_eng_76,veronique_fr_16,marc_fr_11,maureen,veronique,marc,triplet58,AH,U,U,AH,U,VAHG,VUG,VUG,2.4821293369685766,0.36157621478005775,5.659313397453706,4.083799878624099,25.34419253701289,24.212013675397653,16.276214384460648,15.05835325294697,22.32310361322507,23.072826075090948,16.220232016375178,19.623858194830287,12.639686035451282,8.692812776855723,23.282399193495156,25.76393136345119,30.980097791613243,23.72852307932734,23.718320178469916,25.468379436931823,20.802091852377078,24.635803871910255,17.87490888787643,20.22594747016268,14.798208936712037,22.14754748157635,12.294611533294765,10.976486309262615,23.328473452235176,18.774572393899774,8.188107662122519,10.819015650714569,24.98756699436259,24.484614001441393,21.243011310383835,21.41007070993699
B,V_B,maureen_fr_198,veronique_eng_43,jeremy_eng_46,maureen,veronique,jeremy,triplet59,OE,AE,AE,AE,OE,VOEB,VAEB,VAEB,1.1071803071688537,0.8426055973066321,1.6002692140338028,3.2665652179660816,26.16722204023224,23.12617693520751,12.958715333032245,14.923853360681099,25.454906701698338,18.213259277766532,14.897100801306456,17.063803187202108,8.516519016714753,8.256752690013936,16.8418394650871,19.5103612591398,22.161120306652137,22.47505492388481,20.942769706275357,20.503286357607507,21.82715527816078,21.54781623405715,18.5500383745555,14.184795538187075,22.116080689809444,21.673526568181764,4.6748643818255236,4.330389983521036,19.107512245982896,18.291235847990688,10.393334077109241,7.547315431711122,25.851808774211534,19.959918413650367,21.668848099068736,25.13512008170563
A,V_P,veronique_eng_86,maureen_fr_96,remi_fr_91,veronique,maureen,remi,triplet60,AH,Y,Y,AH,Y,VAHP,VYP,VYP,0.2669683903283586,0.1281051711584369,1.4430970569658836,0.5281419799168279,25.021964823608155,20.482824046716818,12.341293071263348,11.023195006042663,20.59664801029987,21.2082988326695,16.761247960624047,18.517233272320478,9.397992850328116,9.801316818761517,21.916474264129995,18.193715815328407,24.843393111131626,21.768836272388004,22.500511580093505,22.952677302812685,20.972436288839464,24.144491441561428,18.50874159789067,18.405056504840204,23.031496096456582,19.198702926044515,7.325208483915847,8.336626208539611,20.747534393479715,20.079070534667217,6.527742936986487,6.6608738147997055,21.320523042284954,22.238079829293746,25.322940169446614,20.64689189020751
A,SH_V,maureen_fr_65,veronique_eng_115,jeremy_eng_119,maureen,veronique,jeremy,triplet61,E,AH,AH,AH,E,SHEV,SHAHV,SHAHV,2.6480370922093486,3.097404514811289,0.562983309747192,2.7317443845406433,24.016550527215173,25.249609573123923,12.506072970128143,19.231818329379216,22.263856928717935,22.98672906652028,22.46582579226904,18.73646249870853,8.7527538843241,7.639557164811958,21.503270151145035,22.609945013134844,23.513218203565366,19.885534480922917,20.981365514949886,21.837255187724725,28.078040545889966,22.41338751106583,18.25092093593916,19.75888505187315,20.169006692941192,17.894675538470498,10.311796268511737,4.925639721218288,18.31283715169578,21.64633375358363,11.713365058021534,9.056959218321337,21.521875402670418,19.761867598235348,19.346433041019136,21.588673826066152
