orig_file,indexnumber,int_name,int_filename,speaker,vowel,context,language
stimuli/Jeremy_ABX_ENG_clean.wav,237,SHIHS,jeremy_eng_237,jeremy,IH,SH_S,eng
stimuli/Jeremy_ABX_ENG_clean.wav,238,VIHSH,jeremy_eng_238,jeremy,IH,V_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,1,ZUHP,maureen_eng_1,maureen,UH,Z_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,2,ZUHT,maureen_eng_2,maureen,UH,Z_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,3,ZUHG,maureen_eng_3,maureen,UH,Z_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,4,ZUHB,maureen_eng_4,maureen,UH,Z_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,5,ZUHD,maureen_eng_5,maureen,UH,Z_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,6,SUHG,maureen_eng_6,maureen,UH,S_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,7,SUHB,maureen_eng_7,maureen,UH,S_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,8,FUHP,maureen_eng_8,maureen,UH,F_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,9,FUHB,maureen_eng_9,maureen,UH,F_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,10,FUHD,maureen_eng_10,maureen,UH,F_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,11,SHUHP,maureen_eng_11,maureen,UH,SH_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,12,SHUHG,maureen_eng_12,maureen,UH,SH_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,13,SHUHB,maureen_eng_13,maureen,UH,SH_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,14,VUHP,maureen_eng_14,maureen,UH,V_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,15,VUHK,maureen_eng_15,maureen,UH,V_K,eng
stimuli/Maureen_ABX_ENG_clean.wav,16,VUHG,maureen_eng_16,maureen,UH,V_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,17,VUHB,maureen_eng_17,maureen,UH,V_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,18,VUHD,maureen_eng_18,maureen,UH,V_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,19,ZUHZ,maureen_eng_19,maureen,UH,Z_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,20,ZUHS,maureen_eng_20,maureen,UH,Z_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,21,ZUHF,maureen_eng_21,maureen,UH,Z_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,22,ZUHSH,maureen_eng_22,maureen,UH,Z_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,23,ZUHV,maureen_eng_23,maureen,UH,Z_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,24,SUHZ,maureen_eng_24,maureen,UH,S_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,25,SUHS,maureen_eng_25,maureen,UH,S_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,26,SUHF,maureen_eng_26,maureen,UH,S_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,27,SUHV,maureen_eng_27,maureen,UH,S_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,28,FUHZ,maureen_eng_28,maureen,UH,F_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,29,FUHSH,maureen_eng_29,maureen,UH,F_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,30,FUHV,maureen_eng_30,maureen,UH,F_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,31,SHUHS,maureen_eng_31,maureen,UH,SH_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,32,SHUHV,maureen_eng_32,maureen,UH,SH_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,33,VUHZ,maureen_eng_33,maureen,UH,V_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,34,VUHS,maureen_eng_34,maureen,UH,V_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,35,VUHF,maureen_eng_35,maureen,UH,V_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,36,VUHSH,maureen_eng_36,maureen,UH,V_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,37,VUHV,maureen_eng_37,maureen,UH,V_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,38,ZAET,maureen_eng_38,maureen,AE,Z_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,39,ZAED,maureen_eng_39,maureen,AE,Z_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,40,SHAEP,maureen_eng_40,maureen,AE,SH_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,41,SHAEB,maureen_eng_41,maureen,AE,SH_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,42,SHAED,maureen_eng_42,maureen,AE,SH_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,43,VAET,maureen_eng_43,maureen,AE,V_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,44,VAEK,maureen_eng_44,maureen,AE,V_K,eng
stimuli/Maureen_ABX_ENG_clean.wav,45,VAEG,maureen_eng_45,maureen,AE,V_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,46,VAEB,maureen_eng_46,maureen,AE,V_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,47,VAED,maureen_eng_47,maureen,AE,V_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,48,ZAEZ,maureen_eng_48,maureen,AE,Z_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,49,ZAES,maureen_eng_49,maureen,AE,Z_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,50,ZAEF,maureen_eng_50,maureen,AE,Z_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,51,ZAESH,maureen_eng_51,maureen,AE,Z_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,52,ZAEV,maureen_eng_52,maureen,AE,Z_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,53,SAEF,maureen_eng_53,maureen,AE,S_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,54,VAEZ,maureen_eng_54,maureen,AE,V_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,55,FAEF,maureen_eng_55,maureen,AE,F_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,56,FAESH,maureen_eng_56,maureen,AE,F_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,57,SHAES,maureen_eng_57,maureen,AE,SH_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,58,SHAESH,maureen_eng_58,maureen,AE,SH_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,59,SHAEV,maureen_eng_59,maureen,AE,SH_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,60,VAEZ,maureen_eng_60,maureen,AE,V_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,61,VAES,maureen_eng_61,maureen,AE,V_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,62,VAEF,maureen_eng_62,maureen,AE,V_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,63,VAESH,maureen_eng_63,maureen,AE,V_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,64,VAEV,maureen_eng_64,maureen,AE,V_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,65,ZAHT,maureen_eng_65,maureen,AH,Z_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,66,ZAHG,maureen_eng_66,maureen,AH,Z_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,67,ZAHB,maureen_eng_67,maureen,AH,Z_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,68,ZAHD,maureen_eng_68,maureen,AH,Z_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,69,SAHT,maureen_eng_69,maureen,AH,S_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,70,SAHG,maureen_eng_70,maureen,AH,S_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,71,FAHP,maureen_eng_71,maureen,AH,F_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,72,FAHB,maureen_eng_72,maureen,AH,F_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,73,SHAHB,maureen_eng_73,maureen,AH,SH_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,74,SHAHD,maureen_eng_74,maureen,AH,SH_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,75,VAHK,maureen_eng_75,maureen,AH,V_K,eng
stimuli/Maureen_ABX_ENG_clean.wav,76,VAHG,maureen_eng_76,maureen,AH,V_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,77,VAHB,maureen_eng_77,maureen,AH,V_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,78,ZAHP,maureen_eng_78,maureen,AH,Z_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,79,ZAHK,maureen_eng_79,maureen,AH,Z_K,eng
stimuli/Maureen_ABX_ENG_clean.wav,80,ZAHG,maureen_eng_80,maureen,AH,Z_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,81,ZAHB,maureen_eng_81,maureen,AH,Z_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,82,ZAHD,maureen_eng_82,maureen,AH,Z_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,83,SAHT,maureen_eng_83,maureen,AH,S_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,84,SAHG,maureen_eng_84,maureen,AH,S_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,85,FAHP,maureen_eng_85,maureen,AH,F_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,86,FAHB,maureen_eng_86,maureen,AH,F_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,87,SHAHP,maureen_eng_87,maureen,AH,SH_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,88,SHAHB,maureen_eng_88,maureen,AH,SH_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,89,SHAHD,maureen_eng_89,maureen,AH,SH_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,90,VAHP,maureen_eng_90,maureen,AH,V_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,91,VAHT,maureen_eng_91,maureen,AH,V_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,92,VAHK,maureen_eng_92,maureen,AH,V_K,eng
stimuli/Maureen_ABX_ENG_clean.wav,93,VAHG,maureen_eng_93,maureen,AH,V_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,94,VAHB,maureen_eng_94,maureen,AH,V_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,95,VAHD,maureen_eng_95,maureen,AH,V_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,96,ZAHZ,maureen_eng_96,maureen,AH,Z_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,97,ZAHS,maureen_eng_97,maureen,AH,Z_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,98,ZAHF,maureen_eng_98,maureen,AH,Z_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,99,ZAHSH,maureen_eng_99,maureen,AH,Z_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,100,ZAHV,maureen_eng_100,maureen,AH,Z_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,101,SAHZ,maureen_eng_101,maureen,AH,S_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,102,SAHSH,maureen_eng_102,maureen,AH,S_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,103,SAHV,maureen_eng_103,maureen,AH,S_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,104,SHAHF,maureen_eng_104,maureen,AH,SH_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,105,FAHSH,maureen_eng_105,maureen,AH,F_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,106,ZAHZ,maureen_eng_106,maureen,AH,Z_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,107,ZAHS,maureen_eng_107,maureen,AH,Z_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,108,ZAHF,maureen_eng_108,maureen,AH,Z_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,109,ZAHSH,maureen_eng_109,maureen,AH,Z_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,110,ZAHV,maureen_eng_110,maureen,AH,Z_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,111,SAHF,maureen_eng_111,maureen,AH,S_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,112,SAHSH,maureen_eng_112,maureen,AH,S_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,113,SAHV,maureen_eng_113,maureen,AH,S_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,114,FAHF,maureen_eng_114,maureen,AH,F_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,115,FAHSH,maureen_eng_115,maureen,AH,F_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,116,SHAHZ,maureen_eng_116,maureen,AH,SH_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,117,SHAHS,maureen_eng_117,maureen,AH,SH_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,118,SHAHF,maureen_eng_118,maureen,AH,SH_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,119,VAHZ,maureen_eng_119,maureen,AH,V_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,120,VAHS,maureen_eng_120,maureen,AH,V_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,121,VAHF,maureen_eng_121,maureen,AH,V_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,122,VAHSH,maureen_eng_122,maureen,AH,V_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,123,VAHV,maureen_eng_123,maureen,AH,V_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,124,ZAHZ,maureen_eng_124,maureen,AH,Z_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,125,ZAHS,maureen_eng_125,maureen,AH,Z_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,126,ZAHF,maureen_eng_126,maureen,AH,Z_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,127,ZAHSH,maureen_eng_127,maureen,AH,Z_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,128,ZAHV,maureen_eng_128,maureen,AH,Z_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,129,SAHZ,maureen_eng_129,maureen,AH,S_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,130,SAHF,maureen_eng_130,maureen,AH,S_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,131,SAHSH,maureen_eng_131,maureen,AH,S_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,132,SHAHV,maureen_eng_132,maureen,AH,SH_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,133,FAHV,maureen_eng_133,maureen,AH,F_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,134,FAHF,maureen_eng_134,maureen,AH,F_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,135,FAHSH,maureen_eng_135,maureen,AH,F_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,136,SHAHZ,maureen_eng_136,maureen,AH,SH_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,137,SHAHS,maureen_eng_137,maureen,AH,SH_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,138,SHAHF,maureen_eng_138,maureen,AH,SH_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,139,VAHZ,maureen_eng_139,maureen,AH,V_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,140,VAHS,maureen_eng_140,maureen,AH,V_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,141,VAHSH,maureen_eng_141,maureen,AH,V_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,142,ZAHZ,maureen_eng_142,maureen,AH,Z_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,143,ZAHS,maureen_eng_143,maureen,AH,Z_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,144,ZAHF,maureen_eng_144,maureen,AH,Z_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,145,ZAHSH,maureen_eng_145,maureen,AH,Z_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,146,ZAHV,maureen_eng_146,maureen,AH,Z_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,147,SAHZ,maureen_eng_147,maureen,AH,S_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,148,SAHSH,maureen_eng_148,maureen,AH,S_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,149,SAHV,maureen_eng_149,maureen,AH,S_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,150,FAHF,maureen_eng_150,maureen,AH,F_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,151,FAHSH,maureen_eng_151,maureen,AH,F_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,152,VAHZ,maureen_eng_152,maureen,AH,V_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,153,VAHS,maureen_eng_153,maureen,AH,V_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,154,VAHF,maureen_eng_154,maureen,AH,V_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,155,VAHSH,maureen_eng_155,maureen,AH,V_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,156,VAHV,maureen_eng_156,maureen,AH,V_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,157,ZAHS,maureen_eng_157,maureen,AH,Z_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,158,ZAHF,maureen_eng_158,maureen,AH,Z_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,159,ZAHSH,maureen_eng_159,maureen,AH,Z_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,160,ZAHV,maureen_eng_160,maureen,AH,Z_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,161,SAHZ,maureen_eng_161,maureen,AH,S_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,162,SAHF,maureen_eng_162,maureen,AH,S_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,163,FAHF,maureen_eng_163,maureen,AH,F_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,164,SHAHZ,maureen_eng_164,maureen,AH,SH_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,165,SHAHF,maureen_eng_165,maureen,AH,SH_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,166,VAHS,maureen_eng_166,maureen,AH,V_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,167,VAHF,maureen_eng_167,maureen,AH,V_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,168,VAHV,maureen_eng_168,maureen,AH,V_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,169,ZAHP,maureen_eng_169,maureen,AH,Z_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,170,ZAHT,maureen_eng_170,maureen,AH,Z_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,171,ZAHK,maureen_eng_171,maureen,AH,Z_K,eng
stimuli/Maureen_ABX_ENG_clean.wav,172,ZAHG,maureen_eng_172,maureen,AH,Z_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,173,ZAHD,maureen_eng_173,maureen,AH,Z_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,174,SAHT,maureen_eng_174,maureen,AH,S_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,175,SAHG,maureen_eng_175,maureen,AH,S_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,176,FAHP,maureen_eng_176,maureen,AH,F_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,177,FAHT,maureen_eng_177,maureen,AH,F_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,178,FAHG,maureen_eng_178,maureen,AH,F_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,179,FAHB,maureen_eng_179,maureen,AH,F_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,180,SHAHP,maureen_eng_180,maureen,AH,SH_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,181,SHAHB,maureen_eng_181,maureen,AH,SH_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,182,SHAHD,maureen_eng_182,maureen,AH,SH_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,183,VAHP,maureen_eng_183,maureen,AH,V_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,184,VAHT,maureen_eng_184,maureen,AH,V_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,185,VAHK,maureen_eng_185,maureen,AH,V_K,eng
stimuli/Maureen_ABX_ENG_clean.wav,186,VAHG,maureen_eng_186,maureen,AH,V_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,187,VAHB,maureen_eng_187,maureen,AH,V_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,188,VAHD,maureen_eng_188,maureen,AH,V_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,189,ZAHP,maureen_eng_189,maureen,AH,Z_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,190,ZAHT,maureen_eng_190,maureen,AH,Z_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,191,ZAHK,maureen_eng_191,maureen,AH,Z_K,eng
stimuli/Maureen_ABX_ENG_clean.wav,192,ZAHG,maureen_eng_192,maureen,AH,Z_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,193,ZAHD,maureen_eng_193,maureen,AH,Z_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,194,SAHG,maureen_eng_194,maureen,AH,S_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,195,FAHP,maureen_eng_195,maureen,AH,F_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,196,FAHT,maureen_eng_196,maureen,AH,F_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,197,FAHB,maureen_eng_197,maureen,AH,F_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,198,SHAHB,maureen_eng_198,maureen,AH,SH_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,199,VAHP,maureen_eng_199,maureen,AH,V_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,200,VAHK,maureen_eng_200,maureen,AH,V_K,eng
stimuli/Maureen_ABX_ENG_clean.wav,201,VAHB,maureen_eng_201,maureen,AH,V_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,202,VAHD,maureen_eng_202,maureen,AH,V_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,203,ZAHT,maureen_eng_203,maureen,AH,Z_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,204,ZAHG,maureen_eng_204,maureen,AH,Z_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,205,ZAHB,maureen_eng_205,maureen,AH,Z_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,206,SAHT,maureen_eng_206,maureen,AH,S_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,207,SAHG,maureen_eng_207,maureen,AH,S_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,208,SHAHP,maureen_eng_208,maureen,AH,SH_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,209,SHAHB,maureen_eng_209,maureen,AH,SH_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,210,SHAHD,maureen_eng_210,maureen,AH,SH_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,211,VAHT,maureen_eng_211,maureen,AH,V_T,eng
stimuli/Maureen_ABX_ENG_clean.wav,212,VAHB,maureen_eng_212,maureen,AH,V_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,213,VAHD,maureen_eng_213,maureen,AH,V_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,214,ZIHG,maureen_eng_214,maureen,IH,Z_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,215,ZIHB,maureen_eng_215,maureen,IH,Z_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,216,ZIHD,maureen_eng_216,maureen,IH,Z_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,217,SIHG,maureen_eng_217,maureen,IH,S_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,218,SIHB,maureen_eng_218,maureen,IH,S_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,219,FIHP,maureen_eng_219,maureen,IH,F_P,eng
stimuli/Maureen_ABX_ENG_clean.wav,220,FIHK,maureen_eng_220,maureen,IH,F_K,eng
stimuli/Maureen_ABX_ENG_clean.wav,221,FIHD,maureen_eng_221,maureen,IH,F_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,222,SHIHG,maureen_eng_222,maureen,IH,SH_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,223,SHIHB,maureen_eng_223,maureen,IH,SH_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,224,SHIHD,maureen_eng_224,maureen,IH,SH_D,eng
stimuli/Maureen_ABX_ENG_clean.wav,225,VIHK,maureen_eng_225,maureen,IH,V_K,eng
stimuli/Maureen_ABX_ENG_clean.wav,226,VIHG,maureen_eng_226,maureen,IH,V_G,eng
stimuli/Maureen_ABX_ENG_clean.wav,227,VIHB,maureen_eng_227,maureen,IH,V_B,eng
stimuli/Maureen_ABX_ENG_clean.wav,228,ZIHZ,maureen_eng_228,maureen,IH,Z_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,229,ZIHS,maureen_eng_229,maureen,IH,Z_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,230,ZIHF,maureen_eng_230,maureen,IH,Z_F,eng
stimuli/Maureen_ABX_ENG_clean.wav,231,ZIHSH,maureen_eng_231,maureen,IH,Z_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,232,SIHSH,maureen_eng_232,maureen,IH,S_SH,eng
stimuli/Maureen_ABX_ENG_clean.wav,233,FIHV,maureen_eng_233,maureen,IH,F_V,eng
stimuli/Maureen_ABX_ENG_clean.wav,234,SHIHZ,maureen_eng_234,maureen,IH,SH_Z,eng
stimuli/Maureen_ABX_ENG_clean.wav,235,SHIHS,maureen_eng_235,maureen,IH,SH_S,eng
stimuli/Maureen_ABX_ENG_clean.wav,236,VIHSH,maureen_eng_236,maureen,IH,V_SH,eng
stimuli/Maureen_ABX_FR_clean.wav,1,ZUP,maureen_fr_1,maureen,U,Z_P,fr
stimuli/Maureen_ABX_FR_clean.wav,2,ZUT,maureen_fr_2,maureen,U,Z_T,fr
stimuli/Maureen_ABX_FR_clean.wav,3,ZUG,maureen_fr_3,maureen,U,Z_G,fr
stimuli/Maureen_ABX_FR_clean.wav,4,ZUB,maureen_fr_4,maureen,U,Z_B,fr
stimuli/Maureen_ABX_FR_clean.wav,5,ZUD,maureen_fr_5,maureen,U,Z_D,fr
stimuli/Maureen_ABX_FR_clean.wav,6,SUG,maureen_fr_6,maureen,U,S_G,fr
stimuli/Maureen_ABX_FR_clean.wav,7,SUB,maureen_fr_7,maureen,U,S_B,fr
stimuli/Maureen_ABX_FR_clean.wav,8,FUP,maureen_fr_8,maureen,U,F_P,fr
stimuli/Maureen_ABX_FR_clean.wav,9,FUB,maureen_fr_9,maureen,U,F_B,fr
stimuli/Maureen_ABX_FR_clean.wav,10,FUD,maureen_fr_10,maureen,U,F_D,fr
stimuli/Maureen_ABX_FR_clean.wav,11,SHUP,maureen_fr_11,maureen,U,SH_P,fr
stimuli/Maureen_ABX_FR_clean.wav,12,SHUG,maureen_fr_12,maureen,U,SH_G,fr
stimuli/Maureen_ABX_FR_clean.wav,13,SHUB,maureen_fr_13,maureen,U,SH_B,fr
stimuli/Maureen_ABX_FR_clean.wav,14,VUP,maureen_fr_14,maureen,U,V_P,fr
stimuli/Maureen_ABX_FR_clean.wav,15,VUK,maureen_fr_15,maureen,U,V_K,fr
