CORR_ANS,context,file_OTH,file_TGT,file_X,speaker_OTH,speaker_TGT,speaker_X,tripletid,vowel_OTH,vowel_TGT,vowel_X,vowel_eng,vowel_fr,word_OTH,word_TGT,word_X,en_2_kmean_oth_x,en_2_kmean_tgt_x,fr_2_kmean_oth_x,fr_2_kmean_tgt_x,en_500_kmean_oth_x,en_500_kmean_tgt_x,fr_10_kmean_oth_x,fr_10_kmean_tgt_x,fr_1565_kmean_oth_x,fr_1565_kmean_tgt_x,fr_61_kmean_oth_x,fr_61_kmean_tgt_x,en_10_kmean_oth_x,en_10_kmean_tgt_x,fr_500_kmean_oth_x,fr_500_kmean_tgt_x,fr_6000_kmean_oth_x,fr_6000_kmean_tgt_x,en_611_kmean_oth_x,en_611_kmean_tgt_x,en_6000_kmean_oth_x,en_6000_kmean_tgt_x,en_42_kmean_oth_x,en_42_kmean_tgt_x,fr_100_kmean_oth_x,fr_100_kmean_tgt_x,fr_5_kmean_oth_x,fr_5_kmean_tgt_x,en_100_kmean_oth_x,en_100_kmean_tgt_x,en_5_kmean_oth_x,en_5_kmean_tgt_x,en_1000_kmean_oth_x,en_1000_kmean_tgt_x,fr_1000_kmean_oth_x,fr_1000_kmean_tgt_x
B,Z_V,veronique_fr_134,maureen_eng_100,jeremy_eng_98,veronique,maureen,jeremy,triplet31,OE,AH,AH,AH,OE,ZOEV,ZAHV,ZAHV,5.559235439487219,1.0839288884235883,2.753027546753864,2.377967903211402,21.76545489014086,21.6236717529716,7.327623252436162,12.230677383188965,19.83683527113173,17.207969922651255,17.78544809985375,18.30590404337106,9.151053853851572,7.942580609277739,24.023910593104212,23.350200198845368,24.086141660664936,26.878203204418853,24.937607552244724,20.973644518294186,19.5040629830953,20.15975817983672,14.395902017016052,13.048677627455701,16.053343567020406,24.974381787120848,5.14032735954253,4.7567261013142375,15.154778673743753,13.087062545336648,12.559583271464904,11.752448044212537,24.597492395252626,23.89446468801867,15.336964466079861,23.25942106068361
A,Z_SH,veronique_eng_48,maureen_fr_105,marc_fr_96,veronique,maureen,marc,triplet32,AE,I,I,AE,I,ZAESH,ZISH,ZISH,1.751531512893635,2.7088400865267936,1.8395429568968684,0.768080891518008,23.72624508948475,19.56150274079305,14.087543660577584,10.513227344016018,20.809297647468917,28.74624777381761,14.004819082648774,11.986548075408203,8.321549147295876,6.492810595807673,18.87858958848643,22.783583707489644,23.994897111960288,20.728912445259073,14.797045886671752,13.649135301506652,24.39304966493307,18.13713849920949,12.36489138591561,14.600423593977279,20.809450730421574,14.713150930602586,3.8831701583096123,2.726323574147665,19.53807971105401,13.822977571719958,7.221767944315071,7.421715520389497,24.91963811535634,15.8650952023274,19.05596795057703,16.28658776319449
A,V_G,maureen_fr_197,veronique_eng_215,ewan_eng_232,maureen,veronique,ewan,triplet33,OE,IH,IH,IH,OE,VOEG,VIHG,VIHG,5.7223410061759985,3.45903849089933,2.949609781655364,0.4905954539452598,16.85585284073758,24.415087142051615,14.542511238275575,10.17031054657468,25.75029160810027,24.771407579497346,21.983056271074794,16.02946399599022,11.247129580376399,10.249368946122738,21.906199907072537,13.917196207593278,17.58023136640333,19.89732547156467,17.01861961783154,24.244269541761994,24.57469445606066,25.58333080602846,13.710762880711652,19.731257514658303,19.349004567443362,18.66911998758657,3.516255521451589,4.519618153116856,19.67855583927147,13.307198208111972,8.453885701385701,7.872109879538141,26.030192969865208,22.20013170839296,18.44354074635972,17.768298800347996
B,Z_V,veronique_eng_95,maureen_fr_58,remi_fr_54,veronique,maureen,remi,triplet34,AH,E,E,AH,E,ZAHV,ZEV,ZEV,0.13107917580060915,0.693224318002133,0.8231960118355413,1.8154047092477528,24.666729994218294,19.595726925436292,15.532163839549392,8.661258722996228,21.88330950547048,16.300316248002357,16.739437529332243,16.927273379747604,8.891886203372025,8.11066019115186,20.125479076040502,19.92106199784099,19.471557614396847,21.77563487578175,19.589740498309602,23.621234198808903,27.16274437017468,21.357438234824446,13.124919747104055,13.35254946265463,17.031244921941006,21.856128846290986,2.645231924978994,6.145120820527152,15.759723977227766,18.99568419356282,10.047905485161577,5.795233167975091,21.858262293555036,20.3599245725234,16.473647287665877,16.039487776287658
B,F_P,veronique_fr_8,maureen_eng_219,jeremy_eng_219,veronique,maureen,jeremy,triplet35,U,IH,IH,IH,U,FUP,FIHP,FIHP,1.1993889987788149,2.2672434901669862,3.645882606943433,2.1628504872216805,21.67420447561748,28.535982456339863,14.525863729536024,18.987840876609024,20.752032789283874,21.033258092662646,26.044608868150398,19.218661073347185,8.697802376555723,11.188889657506113,15.711727829361896,19.1332824375405,17.046143253295472,22.305137816770834,26.813161772662113,20.250788388778247,23.571044585116777,21.26026661402371,14.839517171908922,13.468018900090104,23.110239270836423,21.39964608094575,3.8620277987725187,7.027574987329902,21.499862310035645,19.568922069200667,7.085894027127635,7.834077003711505,18.912175450594635,19.69556268701053,19.34820922715834,24.933435424704918
A,Z_S,maureen_eng_229,veronique_fr_131,marc_fr_126,maureen,veronique,marc,triplet36,IH,OE,OE,IH,OE,ZIHS,ZOES,ZOES,0.9457008318316567,0.5920890660636502,0.5764085157517453,0.11973068795818828,22.180009260962294,17.408505917079726,12.4287246635666,14.732269740881923,24.52346753222857,23.400837765653183,18.875708904021554,12.803596227685084,11.097596267197497,6.658799465632739,24.617036743339398,21.882002235742164,18.801871816869234,17.50396126170389,15.530705415544302,17.041973835405475,18.01436070896808,21.284879962349883,13.306177422511903,15.696158422444297,18.09888319756519,20.119264436333182,1.711676774863872,5.223747389046932,19.760326903451524,16.050752640619738,5.503532623559554,3.3026242711811364,19.503754633366615,19.813676316794155,21.533027915468832,15.991774842767928
A,V_K,veronique_fr_76,maureen_eng_15,ewan_eng_15,veronique,maureen,ewan,triplet37,I,UH,UH,UH,I,VIK,VUHK,VUHK,1.3733407567189033,0.22574804322252254,0.7396204096937914,6.739458130647387,24.804000661627292,17.817642480955307,10.50909732229535,13.353323456460112,23.170569023660498,22.40946626174241,14.50788545295407,23.306156500402032,9.817645110933288,4.918193396018008,20.10415316652066,19.429108877702447,25.944237355635117,23.185940061862695,17.055677970198442,26.056238599190948,26.72164687618271,22.818392631763835,16.54248743411911,13.416761820809104,19.33768923539793,22.02580773557392,4.33413010841726,4.796796153995553,24.188509640784776,16.506529938845244,7.681218443897274,5.797214027064424,18.69016902168539,16.356044637405716,23.99925053979825,20.81645034224798
B,Z_G,maureen_eng_66,veronique_fr_67,marc_fr_64,maureen,veronique,marc,triplet38,AH,I,I,AH,I,ZAHG,ZIG,ZIG,2.1978896601586944,1.5648072160729525,3.3434502878253767,0.6753606513952776,23.95798038622348,25.50038889753383,17.55740590977328,14.190287528016585,25.207215696075323,19.20954956997885,22.709491211873324,21.746653686118666,8.266633957558062,8.123170382958,21.80347501651886,16.468131187632476,24.589202717806927,21.236879597553862,28.911886626711368,22.864763806776864,23.717488121221237,28.73698725194639,17.898599037567003,12.40376211287216,18.535904943637362,16.38382976098294,5.79326105399799,11.83185287759814,12.029181395965958,22.16495953220957,5.971017827293913,7.785557813433888,19.17533682679895,19.351687326968324,15.81990203556297,17.538145371345635
B,V_P,veronique_fr_14,maureen_eng_14,ewan_eng_14,veronique,maureen,ewan,triplet39,U,UH,UH,UH,U,VUP,VUHP,VUHP,3.88099516204616,1.0127550325129417,0.16279354357645412,3.4881218382996098,25.051521790081235,23.204847411525225,17.12746986762651,13.300420462609342,25.97594219258846,24.2440630371523,18.5671636329928,20.907768671412605,7.171020823185134,8.642409725960562,21.250261848227332,23.997258853781357,20.400187088540513,15.073257441016182,23.70713171269495,22.45223963604321,22.84977018689833,25.915677044190307,13.298961158927879,15.618316797720862,18.449152379318747,20.42303786817699,2.2526163531862373,2.821316399270835,17.685215745006204,20.49341213070299,8.091558805534678,8.418306088079794,20.196333934366212,21.881363968992826,19.91383194937313,21.89623703031048
A,Z_V,maureen_eng_52,veronique_fr_151,remi_fr_150,maureen,veronique,remi,triplet40,AE,O,O,AE,O,ZAEV,ZOV,ZOV,2.88592846615811,2.001257091237207,1.3748204330902218,3.769360639639815,19.317733123644757,23.738438614116422,14.562963563662702,11.669099552290167,22.168749591973366,23.68296641304689,17.153068350916104,15.857986860748182,5.782884376824857,6.802231365768058,21.70705085002554,19.79970258501198,22.545409898549067,20.17137884507227,18.54439996899618,21.367516654296377,18.91637143356138,18.27587313105544,16.848839729630484,15.29264278897355,14.539115400539524,21.36878105316215,4.061521578456908,4.71348822337891,18.04673995449434,16.845092678892378,7.636842754211778,5.184648350407228,20.479204734322572,23.129276829286347,20.240755351690858,17.36522382493444
A,V_Z,veronique_fr_145,maureen_eng_54,ewan_eng_61,veronique,maureen,ewan,triplet41,OE,AE,AE,AE,OE,VOEZ,VAEZ,VAEZ,2.1000185558511433,4.704081224752582,0.441977146218995,2.2311135819590504,20.480601661390228,13.82950531844811,10.506641801236322,9.777515822308361,18.016551219454747,18.63646173790332,13.86009000642471,13.945327696677968,11.09746666914663,5.881199979752846,17.356476686865946,16.21524712366217,21.44999981914438,15.517115045693025,18.288135530289008,16.053654179608458,22.853723956187036,24.992633667351623,15.478759621219186,13.488209544769832,22.810581895186736,12.318128997221919,2.5543640400501233,6.720428281034955,12.591758044345111,16.65226262197433,3.407672299740896,5.122949889739449,21.721155694464994,23.314867602462805,20.80878609910062,19.723999918679528
B,V_SH,maureen_eng_236,veronique_fr_64,remi_fr_65,maureen,veronique,remi,triplet42,IH,E,E,IH,E,VIHSH,VESH,VESH,1.0887310418164895,0.47350187436834845,2.797357554381499,1.6958078023769216,19.325504425386416,16.493526907176676,9.011069232964854,4.705634213809404,25.624654040192407,15.647300965554939,16.216017066249364,15.441273358031712,11.302471318488076,10.86926444802701,25.363594261009506,19.649650258363852,17.85125646167567,27.084224477576797,19.02461012259645,17.66527297812346,23.538763423271266,14.3871688127777,15.888186321567051,11.776189582798457,23.232826407628547,12.289078163198257,4.4066323840749915,3.372335438065307,21.644454504397125,18.027892781213843,5.644163585825633,8.42478303912036,23.776613277718244,18.425332599512604,15.466224767863851,17.755897448682305
B,V_G,maureen_fr_81,veronique_eng_215,jeremy_eng_226,maureen,veronique,jeremy,triplet43,I,IH,IH,IH,I,VIG,VIHG,VIHG,3.9202907953215984,3.2563379035778057,2.4632008213444,0.4595321855897801,25.370631170377678,21.744538116842836,12.199840256946406,8.185115130869843,18.653148577998756,20.78820857649031,22.334987893969036,19.150046802119142,6.2152398905512625,9.065750849153819,25.0205083853944,15.903869802584698,19.81922920051901,27.00499727689916,21.802365179685964,22.55474104641672,25.478277783190194,24.599628861180452,14.742955739573857,12.23291725938926,25.93589215313853,22.940887386807667,5.158227313038107,8.533278623868751,18.229064533005126,11.823795781031151,13.320591811118614,5.68307087636552,20.843356748104608,15.857225007640395,24.39813421196495,19.250636861441343
A,Z_F,veronique_eng_219,maureen_fr_104,remi_fr_99,veronique,maureen,remi,triplet44,IH,I,I,IH,I,ZIHF,ZIF,ZIF,0.7973014188768193,0.010279997660986126,1.4938063405336826,1.5637895224832348,19.765849378739485,17.965630207650506,9.422366218287744,12.363801903783274,19.36009451580871,17.56040797072652,12.761469585413435,16.97511017450044,8.582397931534949,9.85004601578106,18.950181835002518,25.693532983890837,18.886794504048343,20.59377089000681,22.36775128785005,24.08573830658278,21.060203926562167,20.032794459841874,13.041145697154175,17.633348707840675,18.879268401781665,18.861660915921796,6.02589116930773,5.599748970465399,17.49195809015139,16.07767621255636,11.22358039000542,8.564146347649526,23.827379020100512,20.46623636805401,21.174687303624385,16.047120576959912
A,V_G,maureen_fr_16,veronique_eng_16,jeremy_eng_16,maureen,veronique,jeremy,triplet45,U,UH,UH,UH,U,VUG,VUHG,VUHG,0.7677730026478646,0.7880817246321357,1.3394022362622322,1.3454606317463746,18.465405641441468,22.10321472261248,14.04717947959529,12.946561709242912,24.726925608947944,17.941111423291296,16.36729226152577,15.87406894579775,8.794712159900689,5.622620778776803,17.083674318369614,18.354205289298072,20.512103426511274,21.551728435957237,20.255963547782905,21.00942244383741,23.417506583881792,21.187595216665382,16.77687315914045,16.685375825064945,24.67004321168357,21.911931682836855,3.6873134540979606,4.375854359147848,14.207000438484432,12.60930816624127,3.8603693227543343,6.516620928995185,22.06758359250534,22.56164707258436,18.063943685730163,16.488478889266386
B,Z_F,maureen_eng_50,veronique_fr_113,marc_fr_108,maureen,veronique,marc,triplet46,AE,Y,Y,AE,Y,ZAEF,ZYF,ZYF,2.138417116418194,2.5023728326290606,0.5483882978722331,3.2676006617763815,19.595623998840253,18.430120146434117,13.627353100758068,11.664996155791135,27.1751487701749,25.188983805138022,19.551279598903736,18.339125295306328,13.016277609712464,7.534861848933193,23.80837248524467,15.831311932783867,16.249003006495347,24.67705971623922,23.272967001598666,19.25774541668682,21.35767943969008,22.440653317740296,12.905341803623303,10.108267772773642,26.190301731866032,25.147539740282575,3.3191494852877557,2.1753944195507566,13.98027627413294,14.628452607431699,6.2248816587966145,12.777860590424552,23.892643914635464,19.744234372428586,27.4557436237072,21.31927880987345
B,S_G,maureen_fr_222,veronique_eng_67,jeremy_eng_70,maureen,veronique,jeremy,triplet47,A,AH,AH,AH,A,SAG,SAHG,SAHG,0.4902846164385905,0.9191194837507816,3.017639485623027,1.2217551881215545,21.279129695847264,18.816539584458674,13.122923856203432,10.497509864202335,20.091701826461914,14.807912074804612,13.999689503411497,20.358926416628773,7.311531361127201,7.187473609832345,22.403116567419037,18.90861475174933,23.32562110273446,18.864219199018386,22.299930287236112,23.928119431158077,24.39397594578852,22.914881917044827,15.422099307948217,14.188874048509287,21.029337415778393,24.31381465806021,3.49711519489518,2.9318182340427783,20.280532064273796,14.09730367556691,8.013397370031552,7.568586739857821,16.267334859211758,22.303881556119062,16.572270824452072,16.572558671316617
A,Z_F,veronique_eng_104,maureen_fr_169,remi_fr_161,veronique,maureen,remi,triplet48,AH,A,A,AH,A,ZAHF,ZAF,ZAF,1.02484036417066,1.2414610472946108,0.470463651544168,0.5612352371999733,24.551718498015383,23.29371845697892,10.31952553966158,13.613513454278673,15.764494976378543,16.546213288942482,22.003900178765726,26.421043163362246,8.93488241872517,9.473720478288165,19.90867653410314,16.935661918868902,13.717959613197067,17.833871757546262,14.944946589993096,17.087050040035926,18.988486377019026,19.668873332539036,19.82744172657237,16.70410284870952,25.73370343861536,20.708545463932985,3.5805623649003073,2.9234862631750187,14.379933754094814,17.46769627024582,5.966677301852861,3.3935011573105007,21.05605383408884,22.2115347804504,16.066415240029237,23.295756225171967
A,Z_S,maureen_fr_153,veronique_eng_93,ewan_eng_98,maureen,veronique,ewan,triplet49,O,AH,AH,AH,O,ZOS,ZAHS,ZAHS,0.14039937721708962,1.87493988181664,4.963071306905601,3.142957432844205,19.298250493216646,18.707833533204656,11.1871655157181,11.4646518990963,22.234244906629037,20.793679064846636,17.855309914507682,17.724709659428996,7.1311258190645885,8.973500814608544,16.891147071440773,18.819306063070375,13.944906798465098,16.496718415684935,17.5771588721962,18.408666230001966,19.797105115714963,16.595827884530166,10.75685017808195,11.04329836013872,20.340015030650875,18.712249897707462,2.8484699567171754,1.8084148033865775,16.921518125607204,13.63380130901846,8.208500553838684,3.991357943118111,16.683851657387372,18.330168783749954,21.014237692997074,18.066512563994934
B,Z_S,veronique_eng_93,maureen_fr_168,marc_fr_158,veronique,maureen,marc,triplet50,AH,A,A,AH,A,ZAHS,ZAS,ZAS,0.2793880697933603,0.03154261125207742,0.5358868837050799,0.7983548464095707,19.456716329290607,19.302677272681418,10.297297339386388,11.092899733341133,21.39912221864214,19.362695211716666,15.545725179983165,15.658581267321212,11.929518065729612,11.475077610081875,20.89031453837088,16.821799366528882,13.446602372179166,14.920707509335742,13.087587760998574,15.943068873522614,19.737261143623375,22.69259716209773,14.139150808146805,16.076559330721174,20.020371138152786,17.693976926493367,2.1660712925955012,2.3908610451462478,17.12725564199807,16.374726794139175,3.953767788264762,4.203261208091911,20.441854788584266,19.726768504219322,18.05430688018082,23.228483017465372
B,Z_F,veronique_fr_21,maureen_eng_50,ewan_eng_51,veronique,maureen,ewan,triplet51,U,AE,AE,AE,U,ZUF,ZAEF,ZAEF,0.5671389295100079,0.2725847692527543,2.1574033065207403,0.8593300089954762,21.05688325174098,15.377107935977042,9.559923505080102,13.768443331274174,19.215028538927996,20.724846962788998,17.02894279618964,20.56380132761325,4.297556059198736,7.900841995774527,19.041731994197367,21.354363932528926,22.09149438420883,22.081147556079724,27.46578845807263,16.46507422877918,13.289724471484536,10.68714453895488,18.92276219223917,14.942588146439194,17.34231535073846,17.292062639884232,2.158815692723017,3.1707322173944688,20.11037470547785,17.170504200918717,3.400442968127675,3.9741252350791734,20.853459291744052,21.88678425003999,18.50491806124888,17.762801415298178
A,SH_S,maureen_eng_117,veronique_fr_31,remi_fr_30,maureen,veronique,remi,triplet52,AH,U,U,AH,U,SHAHS,SHUS,SHUS,0.3764801804523673,4.120862787936719,1.3880106871917979,0.6596610068930983,25.62803358483352,25.88056355336716,10.371984126228647,10.732616988597863,22.5096394008255,26.822084298042274,20.944956855397002,16.544379575138198,9.569286253781067,9.765452326693886,24.34949577977619,19.731431442977378,18.690659230872797,18.722210682415987,19.912602486352135,25.865394084357536,27.498181529284253,27.481734280174177,17.51028814843857,16.331253463456683,25.826137745602356,13.685558191995232,3.5360797550865706,4.353020801021442,23.69465540932249,24.70704815904834,8.671949420570513,4.12919020863271,19.4662288152037,19.272530318984785,18.551443072160172,15.949514611849908
A,Z_G,maureen_fr_183,veronique_eng_3,ewan_eng_3,maureen,veronique,ewan,triplet53,OE,UH,UH,UH,OE,ZOEG,ZUHG,ZUHG,1.6020086516756242,0.5362696226314394,2.133628963244003,0.8703731842728633,18.828637454683864,20.300478415663836,12.343384965956844,14.438392192459455,21.351544400869003,24.900381594901233,15.544429046827794,16.754312861549746,8.790121860415587,7.0813288512865356,23.20560405523394,21.205434955826902,24.791894657394874,22.19381073115838,19.308449614421765,23.358893655463117,27.024788852167006,21.94112149283005,11.49690684085724,10.619261322340748,18.63981611045434,24.994596274458658,10.318213821597624,6.003935548738842,14.328853184108663,16.393056511648794,3.5803837561205967,5.376214529208289,18.757991739316207,21.06433495765924,22.343374611110928,23.13607209580762
B,Z_V,veronique_eng_49,maureen_fr_106,marc_fr_97,veronique,maureen,marc,triplet54,AE,I,I,AE,I,ZAEV,ZIV,ZIV,5.607648630955014,0.0058827797368399175,1.2849792005106053,0.8952710686401399,23.658790279533054,23.83972206850416,11.663955188445366,14.228614411302711,21.62969532373114,19.296710397756712,21.28125623325924,14.92378517453599,6.142387355398311,8.40410454867693,22.822965554042998,20.05038465232544,19.763961531322245,28.78253092839226,23.735002309959842,18.390196585869397,18.50739167281062,19.066549488098428,15.770066305835,13.400873418087498,32.06810918994409,21.701003748552438,3.45113945509098,4.133187297002969,19.817228212202323,17.73769527278104,9.671571128074474,4.015915549713608,23.0419106742562,18.317669091135663,18.914621360761405,18.52890256642193
B,V_K,maureen_fr_15,veronique_eng_72,jeremy_eng_74,maureen,veronique,jeremy,triplet55,U,AH,AH,AH,U,VUK,VAHK,VAHK,0.8162498533184724,1.421137532525974,3.1035539611213707,3.5120333511296473,23.65718198352356,19.501145156267953,16.335477004366155,9.18200197691869,27.269044226778256,19.591306012322157,21.390178010397044,14.791834159846386,10.494985036458415,7.435860341770778,25.991784167662203,21.189553128355463,17.238962167895195,20.02912895092292,21.062819177308075,23.17477242981384,19.28941377847141,19.967229938154553,16.8878931149766,13.802371454146433,22.5386632926793,22.567086457137552,5.880272932638805,7.999499786005324,14.124889532241662,13.883612599731647,6.547888578171042,7.82108096074286,22.84881365912128,17.96916976004603,22.14518626806733,17.615465992142706
A,F_P,veronique_eng_8,maureen_fr_205,marc_fr_199,veronique,maureen,marc,triplet56,UH,O,O,UH,O,FUHP,FOP,FOP,1.8141987120462488,3.26579500535462,3.293475019198773,0.8319270949260034,19.10650820705785,16.36882672322604,14.703775576196037,14.840459524126524,19.328937654313638,23.214365470846086,20.019349181871586,16.143184513540362,10.198018723714673,13.036400898728665,20.42322545123689,17.60763572303929,18.84879620310311,19.64736256128371,19.050017822870547,22.39236723259955,22.324293968416246,23.87846958850537,14.01848198429846,16.073991455757835,19.146276829120406,19.225343774020928,3.9375713046810183,3.8086953870585862,15.344149629350175,15.278167042763117,7.03781496849341,9.350196364085738,21.84946810949195,22.601320050925963,21.71096903360247,21.913085655402224
A,Z_D,veronique_fr_83,maureen_eng_68,ewan_eng_69,veronique,maureen,ewan,triplet57,Y,AH,AH,AH,Y,ZYD,ZAHD,ZAHD,1.7549761506460162,1.4662714288196101,0.39547154142107305,1.0440032231547125,23.275777211664188,19.331232781269744,12.051252119720866,11.963670648308035,17.851999204806095,18.38382517008555,17.82962771139105,16.290003668183655,10.013105717631706,8.383884267348982,22.715325095057885,14.90424822365788,23.63729773972894,19.784355419056034,16.841783129307387,20.741167742240112,20.329729949107683,12.929542416359581,16.043830626255776,12.943797244713968,26.932791701822,20.17347377096411,4.370381989075123,3.141056686153946,18.609094053081456,14.48181047809128,11.653804060549477,4.140248919342937,21.31725877071215,19.2952099669951,19.811992865578066,17.012278302920514
B,V_G,maureen_eng_76,veronique_fr_16,marc_fr_11,maureen,veronique,marc,triplet58,AH,U,U,AH,U,VAHG,VUG,VUG,5.046103033013716,5.082954261216844,1.6393992826743573,1.4370943654804857,26.03775285861058,24.563368848699277,14.600647303534098,16.766733062352955,29.988538756893465,23.433282828737063,16.13893893081484,26.242423112279695,9.107076832881374,8.253273091874537,22.40727033845338,23.259751014824538,25.29514690121808,20.763495337372806,30.873551510255197,25.513381322100226,22.732207737492374,18.36904403757374,15.793370380149355,18.322231202544607,21.01058145590085,27.64867104896939,7.113096511113712,10.823731198194261,20.05961479523879,22.359963041541526,6.086124143630154,9.621183856576721,25.773272762488745,22.644333445076082,21.944423400972546,24.003019594487824
B,V_B,maureen_fr_198,veronique_eng_43,jeremy_eng_46,maureen,veronique,jeremy,triplet59,OE,AE,AE,AE,OE,VOEB,VAEB,VAEB,1.1530563993811633,1.6247371851253827,0.6328035761224742,2.104766784205589,24.058244244290716,17.42149282071807,14.963362010434407,13.396057799430391,19.956136575490522,13.953351656305253,12.731611850512127,11.530839040098414,7.148076247841457,6.011164703415807,26.419368213342125,13.02313788775278,18.57762070669184,23.642826624326066,21.286708892824418,18.544129859354218,16.068613370987315,13.284115718971593,16.645617318157953,11.56578594827631,19.920011746991893,13.65739508479419,5.631252944573522,5.44625141000202,16.45911947333261,17.579480527462355,10.469908249372276,5.675898233759143,20.651817606756516,14.887867152950578,21.108883088664925,14.335187911071579
A,V_P,veronique_eng_86,maureen_fr_96,remi_fr_91,veronique,maureen,remi,triplet60,AH,Y,Y,AH,Y,VAHP,VYP,VYP,0.02711637245759642,0.6168351941473679,0.6474983392823338,1.1779218853930982,24.253090222280672,23.34051849128644,10.229659345122576,10.25605058780812,18.49254581327859,18.51250451637246,12.54734005907043,17.262530358661007,9.196671830792846,8.284779079738032,14.664735896516685,23.69382735991926,17.13257031854252,16.960259810446978,20.18901834770644,16.822556962206004,24.76400151621743,15.699421590051022,22.124855282047058,16.88778608216197,20.700628120673308,23.219880048507516,3.5756439695344864,5.841278614775541,17.804436158315514,14.711324428627888,6.264448552419299,9.857373080563196,20.812204871562503,19.375378877579664,19.880755237327612,14.782128992770637
A,SH_V,maureen_fr_65,veronique_eng_115,jeremy_eng_119,maureen,veronique,jeremy,triplet61,E,AH,AH,AH,E,SHEV,SHAHV,SHAHV,1.3713538875108633,1.4937744676119473,2.154256791648817,0.6452048997704739,24.510253445791523,19.422964969498715,9.47284341445657,8.367701522547804,21.089783046150966,19.603936945891316,14.794166948476079,13.61912631835615,11.575645506015968,9.950564447781415,21.678064464170117,16.166737203556647,22.185536481327215,19.23967094446523,26.07451471609522,25.670652660958712,21.131527755729884,24.720628658029106,15.098547461501003,13.132848165197045,18.415004179120267,18.78335569989385,3.52002811440971,5.03160148870377,14.611270302509881,16.57807913098306,7.6091997362301855,8.4098904719732,18.531637910609323,20.336975361635833,21.27588514092436,22.654919847421606
B,V_Z,maureen_eng_54,veronique_fr_157,remi_fr_156,maureen,veronique,remi,triplet62,AE,O,O,AE,O,VAEZ,VOZ,VOZ,4.367028006882252,0.8381775362797435,2.4271638037041363,1.719845310960452,22.007414414370345,17.062720682585503,15.85731607631126,12.925724582799964,24.92902947281408,24.995660453951135,17.661202026083874,16.692177435368382,6.9031133456197065,9.458154332894678,24.253818427705216,23.982756471697616,22.32357516283083,22.742692664801968,21.30586430456901,13.469076712641348,22.747726884752726,19.572517949141584,14.992616107686063,14.580092953242362,18.715137918971404,17.07967025837967,7.232128529484833,3.3942374499939914,15.479931821365366,13.397769791633522,6.766506653957897,5.526460664458031,18.880191283996595,21.22907885775469,21.52439394838489,21.05199036251964
B,Z_F,veronique_fr_132,maureen_eng_21,jeremy_eng_21,veronique,maureen,jeremy,triplet63,OE,UH,UH,UH,OE,ZOEF,ZUHF,ZUHF,1.3808968745992,3.820320611040281,0.5259113441473088,4.637629930816517,22.856812470862497,20.06335236367757,10.286114692077685,12.008817365233831,19.145720216776354,24.504150629356968,18.27621737493301,17.782258930697594,8.49666206066963,6.785235109738871,22.064267623035583,12.85089705937569,19.22701756587034,23.06323435409215,23.273628811806244,21.784396282279207,21.22085052268977,15.549753759836646,15.684925169131125,19.969474430430452,22.53868093370038,24.959863221016064,6.365143548437404,6.90097449950651,14.736108480114568,15.099824097981582,7.14899279148741,4.643460641021228,18.457455858948194,20.29958829171165,20.15789821884978,24.614722532522435
A,V_B,maureen_eng_227,veronique_fr_215,marc_fr_215,maureen,veronique,marc,triplet64,IH,A,A,IH,A,VIHB,VAB,VAB,2.91857065540135,2.4746522626840983,1.840468502638733,0.30732345137329486,22.921749688953994,21.436862601314708,12.581952754647375,9.154041878603989,23.125261464835255,21.669284076510714,17.42453156961792,20.29439779956641,8.889457122581923,4.597601941536903,25.063238761654215,22.686024814963922,23.2462862329101,21.37497533552617,19.638402631850035,19.572801291916562,23.10546658165557,21.04646725818784,13.771711088726692,15.07670985652259,20.4646610430662,15.32204756745792,5.709932890219281,9.971757237962839,13.903848369590344,13.377785262273209,4.649593420774032,3.349521944054421,17.702048009148143,16.809222138563666,26.063054959865358,15.671268706934441
A,Z_F,veronique_fr_52,maureen_eng_50,jeremy_eng_50,veronique,maureen,jeremy,triplet65,E,AE,AE,AE,E,ZEF,ZAEF,ZAEF,0.16977940126761823,1.2914125222196768,0.3725243513920098,2.8798633397568625,15.397708757924395,15.323042575303193,10.854371856778991,11.850111083721682,21.951491356128038,19.67425132705596,18.697032634673374,14.294422533578956,9.617972422587682,7.693755808406138,21.26136521448547,21.113740346513765,23.122430682536418,16.418595927390985,16.1202292700192,20.797742085129123,21.88604567763898,19.353185841108825,14.670889111831315,12.996103888316764,19.418567904887993,20.371243575416976,4.129531557494624,5.271653389991702,19.168461669468655,13.223357735607337,7.1147469320003704,7.385494766745756,22.424229553804206,23.219906088990616,16.283257513389568,13.019897537725239
B,S_G,veronique_eng_6,maureen_fr_204,marc_fr_198,veronique,maureen,marc,triplet66,UH,O,O,UH,O,SUHG,SOG,SOG,2.2816164763734235,1.8035265262401494,0.49061179586224235,0.8670952511663064,19.82080096869468,21.725833897305016,13.470277101020983,9.385908042650499,16.29933967658956,18.226589851028717,13.938898989754938,16.588036107291323,7.88049048831345,7.1562639099647365,21.213213774638408,23.871085880857876,20.401351447928796,21.426632348452788,23.723993635069746,23.527922009163746,18.237870831459308,18.750970292818884,14.451388521518165,14.12806927377766,19.932260295436336,22.196482427949327,6.179829981068982,5.650684822935725,12.457991678542003,16.337978324702707,6.441120560889538,6.052528799020454,18.23212737784442,18.71252725503624,20.319486700855105,20.485213151289425
